"BIRKENHEAD","BIRMINGHAM","BLACKPOOL","BOLTON","BOURNEMOUTH","BRADFORD","BRIGHTON","BRISTOL","CARDIFF","COVENTRY","DERBY","GATESHEAD","HUDDERSFIELD","HULL","IPSWICH","LEEDS","LEICESTER","LIVERPOOL","LONDON","MANCHESTER","MIDDLESBOROUGH","NEWCASTLE","NORWICH","NOTTINGHAM","OLDHAM","PLYMOUTH","PORTSMOUTH","PRESTON","READING","SALFORD","SHEFFIELD","SOUTHAMPTON","SOUTHEND","ST.HELENS","STOCKPORT","STOKE","SUNDERLAND","SWANSEA","WALSALL","WOLVERHAMPTON"
"1",0,0.549951146320132,0.198156179710917,0.230541692657452,0.0295656379689499,0.191789848542088,0.0288496364268322,0.130196354385784,0.0744811791220115,0.115208822198687,0.0748009850054636,0.036207638007567,0.0927166591306699,0.10283511815092,0.0217126933059387,0.294402786106175,0.116834926477995,6.47878030163686,0.714511816089337,0.810173934229524,0.0536100113747715,0.0897757210216107,0.0249758925852665,0.145910949372597,0.118460215301038,0.0383445701776446,0.0451100692299586,0.157933433253848,0.0292974283731967,0.210872680329825,0.307997149839636,0.0400615320814416,0.0295658032880269,0.332130198445027,0.153227188834562,0.113625426243354,0.0581881107944649,0.0502925345431339,0.0640069601405773,0.0911153857674939
"2",0.549951146320132,0,0.44401209601463,0.647683262820638,0.36291326426617,0.998622176143903,0.358722576933954,1.79548439969929,0.864069649554314,5.31910687893991,1.2627640813285,0.203402723524267,0.496942371590355,0.851160568863373,0.257930835454736,1.70718544638702,2.70749774664584,3.03277260462639,10.0018147885252,2.99410492952962,0.317552422962375,0.507059354827536,0.276628343003214,2.14841092408121,0.501947010058441,0.364700726701557,0.57704264536532,0.381291684072721,0.454829307359906,0.732236356988561,2.44694467256759,0.526145401763735,0.370344371517983,0.445374281778398,0.674801310555917,4.80019953430466,0.337454800491511,0.469588948921796,4.25413716304426,3.67692958059607
"3",0.198156179710917,0.44401209601463,0,0.227891716443594,0.0272174797929654,0.230676276402602,0.0274322389155473,0.113002983430325,0.0643773937268517,0.0977559030620921,0.0642248686589778,0.0485462737984225,0.101883053245718,0.112325574132508,0.0214328308329096,0.346719759634693,0.103381314634257,1.144894416758,0.673907642687195,0.716834471836074,0.069460672865886,0.119882533268786,0.025206089442489,0.132281225631006,0.116585159329,0.0357374261075488,0.0420174529778636,0.34217035013285,0.0267844848462735,0.183215508634251,0.297818216246071,0.0369058797058788,0.0286125748556325,0.163759098558421,0.12915258270043,0.0968748216989986,0.0765009778587781,0.0434977768568117,0.0502123955436939,0.0697012132898232
"4",0.230541692657452,0.647683262820638,0.227891716443594,0,0.0331664502223364,0.423148979334104,0.0340745571445712,0.139981773302997,0.0774985754470335,0.14040491298074,0.105480850471898,0.0514081203157391,0.218679430624107,0.157696443152846,0.0274882414147769,0.585789100660647,0.153647746902617,1.50618817537533,0.865168596676492,3.2420269496812,0.0816162039226953,0.126843491016389,0.0326157050593937,0.211089460112873,0.411898024808275,0.0410107310960464,0.0519451249793688,0.312962133483693,0.0343740643512333,0.925162892616546,0.559184774469907,0.0457010025148803,0.0363659663217325,0.330103205724445,0.411601953383901,0.139091197054309,0.0833046727531942,0.0502505291294035,0.0749390281870433,0.103163398444062
"5",0.0295656379689499,0.36291326426617,0.0272174797929654,0.0331664502223364,0,0.054758767505577,0.0816252273285521,0.292138606882952,0.129006837048593,0.0928149127985758,0.0361184053937746,0.015270635290085,0.0254371156412662,0.0539571197434719,0.0271829392107126,0.0950062713414456,0.0823757289614418,0.160351087694154,1.3664656095885,0.142750265493255,0.0223807793656741,0.0382970729204626,0.025058935654546,0.0776757836919803,0.0244008404007731,0.0806214708999795,0.250718580433495,0.0219041871092567,0.0736242286822048,0.035103592650677,0.109588145412296,0.297920127391458,0.0482228216481507,0.0228123002420116,0.0304308753016969,0.0925412550437617,0.0252922024838129,0.0589095750931647,0.0357758269178571,0.0481488128766981
"6",0.191789848542088,0.998622176143903,0.230676276402602,0.423148979334104,0.054758767505577,0,0.0594326602629619,0.219055310935405,0.118722934955034,0.230284347947075,0.182715008811834,0.113823481508928,1.04981556260485,0.417673242049928,0.0520907243699923,4.73067743588754,0.272768767304498,1.13358725328324,1.53533631838165,1.88938070548657,0.210940855307894,0.279232538051543,0.0646602687727085,0.405245809037986,0.423679568329011,0.0655143849983398,0.0879392653774813,0.242597713809976,0.0584946828173337,0.44518861773085,1.36044782307115,0.0764430093198204,0.0663243532663631,0.190172934048984,0.371802065490469,0.229642906113141,0.189352284716526,0.0751316546309172,0.111851888821769,0.149330365328533
"7",0.0288496364268323,0.358722576933954,0.0274322389155473,0.0340745571445712,0.0816252273285521,0.0594326602629619,0,0.168964739726056,0.0784699590928257,0.0973374604991306,0.0392791378540804,0.0168967594122224,0.0274490040049714,0.0646398608330183,0.0475545984153312,0.104646265653415,0.0939182273367784,0.157786158239896,3.04554547686051,0.147762013412114,0.0251671852264905,0.0424056139420671,0.0378884267521788,0.0881531010987802,0.0255882742680924,0.0506665744823031,0.240472169594663,0.0223771831663318,0.093059205836815,0.0362164358909591,0.12065377341953,0.148296261550387,0.109931688597763,0.0227794928187601,0.0315913957863126,0.0979670665311317,0.0282222025508567,0.0408213230071607,0.035170783973081,0.0463120297639968
"8",0.130196354385784,1.79548439969929,0.113002983430325,0.139981773302997,0.292138606882952,0.219055310935405,0.168964739726056,0,1.17487402136656,0.428196208194968,0.154858722965866,0.0566337503647478,0.103276907506714,0.199436020369641,0.0816932738444212,0.375491605669487,0.343469999485138,0.701892680559564,3.75654211438057,0.605082131910573,0.083494344553263,0.141763937381722,0.0801505304530686,0.318269543144314,0.102016865411435,0.249285711654285,0.347289882830285,0.0910504175534175,0.211728992564783,0.149106774668694,0.446893296576588,0.360756643504817,0.132614836876067,0.0988955485219377,0.129649896321755,0.422130180341188,0.0934034641998542,0.329169472224883,0.176390810288147,0.243366810031549
"9",0.0744811791220115,0.864069649554314,0.0643773937268517,0.0774985754470335,0.129006837048593,0.118722934955034,0.0784699590928257,1.17487402136656,0,0.198695393744383,0.07831041755063,0.0313353048033931,0.0557397264201086,0.104643095692265,0.040013086208517,0.202309733976738,0.165724489591329,0.398957843909375,1.70346629510699,0.331228851134636,0.0456029336010774,0.0784508296637917,0.0401376460437011,0.160281639209054,0.0555818810374218,0.165504889056597,0.15269096941422,0.051159908890569,0.0867267557863827,0.0818086164590296,0.235295236499834,0.150635751419863,0.0632149258206076,0.0555794582938929,0.0704592744796527,0.195743236137036,0.0514747438940641,0.319906031415012,0.0875546061880836,0.122679231262893
"10",0.115208822198687,5.31910687893991,0.0977559030620921,0.14040491298074,0.0928149127985758,0.230284347947075,0.0973374604991306,0.428196208194968,0.198695393744383,0,0.297084921799343,0.0485132685967773,0.113343470717306,0.215136998974622,0.0721081817700099,0.399814185781451,0.956124305421308,0.637096412949116,2.88493795911469,0.646311339120912,0.0762373818420863,0.12102591349561,0.0761027235954857,0.563721705494815,0.110260329773724,0.0874782314942998,0.153359878353168,0.08385360890134,0.130051032287548,0.157634923159336,0.570597824339421,0.138781264622921,0.103983296009024,0.0940644385845562,0.144834059854879,11.4552187109432,0.0808494231841905,0.105555487475035,0.376257186083064,0.411050685332039
"11",0.0748009850054636,1.2627640813285,0.0642248686589778,0.105480850471898,0.0361184053937746,0.182715008811834,0.0392791378540804,0.154858722965866,0.07831041755063,0.297084921799343,0,0.0307573674024454,0.0954670587278942,0.153911313346823,0.0335239783929194,0.318558630552584,0.452840345249859,0.424007593004267,1.10915313356786,0.520928482166523,0.0505626402795484,0.0764754646089215,0.0390128412647911,0.878254117505945,0.0910067620520191,0.0381212887424893,0.0592035997369707,0.0581679604266242,0.0443020219797659,0.125242809694116,0.60504153025024,0.0522847810416727,0.0443342637264363,0.0656962987409343,0.123183684456425,0.297122423821453,0.0514368829502649,0.0454855278590834,0.142685707521489,0.16821508149123
"12",0.036207638007567,0.203402723524267,0.0485462737984225,0.0514081203157391,0.015270635290085,0.113823481508928,0.0168967594122224,0.0566337503647478,0.0313353048033931,0.0485132685967773,0.0307573674024454,0,0.0448053639822001,0.0953231451856423,0.0148250730939429,0.20223335812894,0.0545638594334823,0.203472595405079,0.41284016137765,0.205570869604728,0.150349229015227,3.51708880090061,0.0186259086306559,0.0698035435542904,0.0375549592157442,0.0193944638087611,0.0244975970038106,0.0393825378100209,0.0152413735637423,0.050371335739553,0.146916697188987,0.020982988730854,0.0186780066948311,0.0305076966123894,0.0410324476093252,0.048464977533345,0.606400565495873,0.020371638922687,0.0220058876905224,0.0295815762464751
"13",0.0927166591306699,0.496942371590355,0.101883053245718,0.218679430624107,0.0254371156412662,1.04981556260485,0.0274490040049714,0.103276907506714,0.0557397264201086,0.113343470717306,0.0954670587278942,0.0448053639822001,0,0.179374129005005,0.0238582447449501,1.22835314510789,0.135130039087061,0.552071442850389,0.714781933932507,1.10622221128129,0.0799566361703554,0.11027958627981,0.0293597491497125,0.207313405791787,0.276615052021521,0.0301313967357381,0.0408203307858523,0.108716098469731,0.0274670085758129,0.253891992467291,0.820125952179041,0.0355925787104496,0.0305642382457952,0.094657407459964,0.227878657695844,0.11293538105177,0.0744540256330461,0.0350628758509753,0.0562143699605613,0.0749246847505175
"14",0.10283511815092,0.851160568863373,0.112325574132508,0.157696443152846,0.0539571197434719,0.417673242049928,0.0646398608330183,0.199436020369641,0.104643095692265,0.215136998974622,0.153911313346823,0.0953231451856423,0.179374129005005,0,0.0681296980814733,0.857788755752199,0.277244443098033,0.583807400266841,1.73407021068614,0.704467140111874,0.187833246763819,0.236876210539867,0.095566308783397,0.399431330563382,0.133057317244332,0.0603884024668821,0.0905851521601375,0.100011887863257,0.0609660094422192,0.169599066046018,0.796191938748663,0.0771720249763288,0.0792747704552879,0.090270660535987,0.150270855344133,0.216666298625027,0.16814315501133,0.0637142095949422,0.090618899867407,0.117753427942219
"15",0.0217126933059387,0.257930835454736,0.0214328308329096,0.0274882414147769,0.0271829392107126,0.0520907243699923,0.0475545984153312,0.0816932738444212,0.040013086208517,0.0721081817700099,0.0335239783929194,0.0148250730939429,0.0238582447449501,0.0681296980814733,0,0.0939945420688255,0.0816862252858919,0.120045150114438,1.50514731888153,0.120532350230387,0.0229703601070069,0.0372064224962256,0.0908707939186412,0.0809241555441953,0.0212768672264679,0.0245013056922385,0.0531277696284814,0.0178591809550676,0.0360537337647488,0.0294024856186319,0.108124376204892,0.0421978354730872,0.114673344920284,0.0176717891801251,0.025869480646559,0.0731881990334606,0.02512556268851,0.022431651646492,0.025610700841446,0.0331012050753595
"16",0.294402786106175,1.70718544638702,0.346719759634693,0.585789100660648,0.0950062713414456,4.73067743588754,0.104646265653415,0.375491605669487,0.202309733976738,0.399814185781451,0.318558630552584,0.20223335812894,1.22835314510789,0.857788755752199,0.0939945420688255,0,0.483055114207435,1.7224152982041,2.72004213617521,2.64757711791604,0.395116771860922,0.496269270581944,0.118313852461476,0.729169097069061,0.564824244462102,0.112432710427073,0.153627998184929,0.346925900380362,0.102480547154841,0.626381220998053,2.45864320514644,0.133153247659272,0.118329517459953,0.282879894270406,0.540514698592724,0.399377252111277,0.340966258306071,0.127130815682471,0.189674510400614,0.251609338591611
"17",0.116834926477995,2.70749774664584,0.103381314634257,0.153647746902617,0.0823757289614418,0.272768767304498,0.0939182273367784,0.343469999485138,0.165724489591329,0.956124305421308,0.452840345249859,0.0545638594334823,0.135130039087061,0.277244443098033,0.0816862252858919,0.483055114207435,0,0.653125472611085,2.85944366877653,0.719850385303174,0.0882165032975703,0.13601660495633,0.0912543836697592,1.0513646899227,0.125648014489887,0.0800869340295405,0.139730789356646,0.0904178791705095,0.113460038105504,0.174429460164272,0.743881346349183,0.123126569343047,0.109697294832198,0.0984349221448555,0.162900108685743,1.01064101532294,0.0915440546173121,0.0919384260527378,0.255023863204917,0.292815984349158
"18",6.47878030163686,3.03277260462639,1.144894416758,1.50618817537533,0.160351087694154,1.13358725328325,0.157786158239896,0.701892680559565,0.398957843909375,0.637096412949116,0.424007593004267,0.203472595405079,0.552071442850389,0.583807400266841,0.120045150114438,1.7224152982041,0.653125472611085,0,3.92593394122817,5.10822499058472,0.303973460843093,0.504135875680048,0.138706499922173,0.827171323573543,0.730214195186766,0.206033680232156,0.245749448247349,0.982181699628985,0.160253576750662,1.34234917723907,1.79440150569964,0.217948347419051,0.162763051482696,2.81355131806245,0.945467901764893,0.628653748814599,0.327280591698629,0.26714640128992,0.353486057897565,0.500957916881286
"19",0.714511816089337,10.0018147885252,0.673907642687195,0.865168596676492,1.3664656095885,1.53533631838165,3.04554547686051,3.75654211438057,1.70346629510699,2.88493795911469,1.10915313356786,0.41284016137765,0.714781933932507,1.73407021068614,1.50514731888153,2.72004213617521,2.85944366877653,3.92593394122817,0,3.79985700368977,0.62911173103812,1.03486576823819,1.10706854826437,2.53945758393345,0.660696957170566,0.970533719261257,3.15805788890625,0.557757809560772,2.85313372889194,0.929218674264024,3.25261798994637,2.43340749758814,3.94812781022573,0.571846415191448,0.819212263636246,2.92634655756272,0.692276308386606,0.885476256885921,0.962518699194,1.2448226923609
"20",0.810173934229524,2.99410492952962,0.716834471836074,3.2420269496812,0.142750265493255,1.88938070548657,0.147762013412114,0.605082131910573,0.331228851134636,0.646311339120912,0.520928482166523,0.205570869604728,1.10622221128129,0.704467140111874,0.120532350230387,2.64757711791604,0.719850385303174,5.10822499058472,3.79985700368977,0,0.334060887117544,0.507639395209138,0.143298815716305,1.02499732429561,3.35357207215068,0.172739912562339,0.224840702232388,0.832794294864029,0.150941673395326,17.4154372827658,2.94433579385631,0.19790887799283,0.159030692952232,1.0234221041068,4.34200581096179,0.640296328977765,0.335972950695714,0.211499067191093,0.34942372205894,0.477738108502512
"21",0.0536100113747715,0.317552422962375,0.069460672865886,0.0816162039226953,0.0223807793656741,0.210940855307894,0.0251671852264905,0.083494344553263,0.0456029336010774,0.0762373818420863,0.0505626402795484,0.150349229015227,0.0799566361703554,0.187833246763819,0.0229703601070069,0.395116771860922,0.0882165032975703,0.303973460843093,0.62911173103812,0.334060887117544,0,0.359818857752282,0.029529744744504,0.116950076807309,0.0625099722882852,0.0274974686844898,0.0362630183709971,0.0594697099569948,0.0230441197646137,0.0813458998654545,0.258766922601342,0.0310567580138906,0.0284645663546021,0.0464971651722538,0.0671665070042659,0.0762548466209683,0.302885330616805,0.0291628070816951,0.0343919925610476,0.0459237865354297
"22",0.0897757210216107,0.507059354827536,0.119882533268786,0.126843491016389,0.0382970729204626,0.279232538051543,0.0424056139420671,0.141763937381722,0.0784508296637917,0.12102591349561,0.0764754646089215,3.51708880090061,0.11027958627981,0.236876210539867,0.0372064224962256,0.496269270581944,0.13601660495633,0.504135875680048,1.03486576823819,0.507639395209138,0.359818857752282,0,0.0467446744238946,0.17360803050308,0.0926323397542524,0.0486810539363053,0.0614457439897739,0.0970465710261597,0.0381763526919314,0.124400856526495,0.363497218333369,0.0526103049727807,0.0468688612577871,0.0754936673065114,0.10141765992068,0.120910881139444,1.501999422161,0.0510100668438348,0.0548227752043139,0.0736943412391869
"23",0.0249758925852665,0.276628343003214,0.025206089442489,0.0326157050593937,0.025058935654546,0.0646602687727085,0.0378884267521788,0.0801505304530686,0.0401376460437011,0.0761027235954857,0.0390128412647911,0.0186259086306559,0.0293597491497125,0.095566308783397,0.0908707939186412,0.118313852461476,0.0912543836697592,0.138706499922173,1.10706854826437,0.143298815716305,0.029529744744504,0.0467446744238946,0,0.0970433230753357,0.0255498772390925,0.0244502689971884,0.0462807588224014,0.021178016571855,0.0312188268740011,0.0348878029751312,0.133467714255773,0.0376759095610669,0.0638637771860055,0.0205825145965839,0.030725338790451,0.0772115260665286,0.0318367607036847,0.0230923885299419,0.0278651556607247,0.0359759121286539
"24",0.145910949372597,2.14841092408121,0.132281225631006,0.211089460112873,0.0776757836919803,0.405245809037986,0.0881531010987802,0.318269543144314,0.160281639209054,0.563721705494815,0.878254117505945,0.0698035435542904,0.207313405791787,0.399431330563382,0.0809241555441953,0.729169097069061,1.0513646899227,0.827171323573543,2.53945758393345,1.02499732429561,0.116950076807309,0.17360803050308,0.0970433230753357,0,0.183871289081274,0.0809271858141034,0.129673971414182,0.119484377385475,0.0971903732249635,0.245969416495067,1.38804029077759,0.113366132044227,0.103653300074206,0.128164301833657,0.237386580466165,0.571524267613095,0.117527104851862,0.0929763908273697,0.229228393159048,0.276934995775914
"25",0.118460215301038,0.501947010058441,0.116585159329,0.411898024808275,0.0244008404007731,0.423679568329011,0.0255882742680924,0.102016865411435,0.0555818810374218,0.110260329773724,0.0910067620520191,0.0375549592157442,0.276615052021521,0.133057317244332,0.0212768672264679,0.564824244462102,0.125648014489887,0.730214195186766,0.660696957170566,3.35357207215068,0.0625099722882852,0.0926323397542524,0.0255498772390925,0.183871289081274,0,0.0293299235555179,0.0386604247270188,0.134981610508582,0.0259794960594859,0.668295305956871,0.58961117282414,0.0339293973212132,0.0278278512628128,0.136980512255635,0.52658925673095,0.10943359116218,0.0616048148261576,0.0353172127673803,0.05801775942531,0.0785850238191469
"26",0.0383445701776446,0.364700726701557,0.0357374261075488,0.0410107310960464,0.0806214708999795,0.0655143849983398,0.0506665744823031,0.249285711654285,0.165504889056597,0.0874782314942998,0.0381212887424893,0.0193944638087611,0.0301313967357381,0.0603884024668821,0.0245013056922385,0.112432710427073,0.0800869340295405,0.206033680232156,0.970533719261257,0.172739912562339,0.0274974686844898,0.0486810539363053,0.0244502689971884,0.0809271858141034,0.0293299235555179,0,0.0940589506589062,0.0279674100741561,0.0435734797692559,0.0426401592241484,0.123755126939959,0.0856912067702711,0.0387933859772777,0.0288087990650632,0.0363196762592997,0.0868490398723818,0.0318299626554899,0.108252499859934,0.0373576233599301,0.0513647662142322
"27",0.0451100692299586,0.57704264536532,0.0420174529778636,0.0519451249793688,0.250718580433495,0.0879392653774813,0.240472169594663,0.347289882830285,0.15269096941422,0.153359878353168,0.0592035997369707,0.0244975970038106,0.0408203307858523,0.0905851521601375,0.0531277696284814,0.153627998184929,0.139730789356646,0.245749448247349,3.15805788890625,0.224840702232388,0.0362630183709971,0.0614457439897739,0.0462807588224014,0.129673971414182,0.0386604247270188,0.0940589506589062,0,0.034100348288637,0.165713564602659,0.0551923576141725,0.178429001350559,0.73126288852816,0.103463216640257,0.0352388694093019,0.0480719694146216,0.153658447867646,0.0407404684167073,0.0742394796464372,0.0563700718440581,0.074879180431062
"28",0.157933433253848,0.381291684072721,0.34217035013285,0.312962133483693,0.0219041871092567,0.242597713809976,0.0223771831663318,0.0910504175534175,0.051159908890569,0.0838536089013399,0.0581679604266242,0.0393825378100209,0.108716098469731,0.100011887863257,0.0178591809550676,0.346925900380362,0.0904178791705095,0.982181699628985,0.557757809560772,0.832794294864029,0.0594697099569948,0.0970465710261597,0.021178016571855,0.119484377385475,0.134981610508582,0.0279674100741561,0.034100348288637,0,0.0220694422819424,0.215014279595539,0.289651790423323,0.0299328530457299,0.0236610921621355,0.168609057765721,0.140183910038996,0.0831318102443168,0.0627433700154534,0.0338943029469867,0.0433989248499628,0.0599215771720154
"29",0.0292974283731967,0.454829307359906,0.0267844848462735,0.0343740643512333,0.0736242286822048,0.0584946828173337,0.093059205836815,0.211728992564783,0.0867267557863827,0.130051032287548,0.0443020219797659,0.0152413735637423,0.0274670085758129,0.0609660094422192,0.0360537337647488,0.102480547154841,0.113460038105504,0.160253576750662,2.85313372889194,0.150941673395326,0.0230441197646137,0.0381763526919314,0.0312188268740011,0.0971903732249635,0.0259794960594859,0.0435734797692559,0.165713564602659,0.0220694422819424,0,0.0369802817568306,0.124447332632321,0.149428617606769,0.0694349667916927,0.0231626091847351,0.0326001085045328,0.131059907478707,0.0254162931281322,0.0416029851196047,0.0429206759795219,0.0559073020536358
"30",0.210872680329825,0.732236356988561,0.183215508634251,0.925162892616546,0.035103592650677,0.44518861773085,0.0362164358909591,0.149106774668694,0.0818086164590296,0.157634923159336,0.125242809694116,0.050371335739553,0.253891992467291,0.169599066046018,0.0294024856186319,0.626381220998053,0.174429460164272,1.34234917723907,0.929218674264024,17.4154372827658,0.0813458998654545,0.124400856526495,0.0348878029751312,0.245969416495067,0.668295305956871,0.0426401592241484,0.0551923576141725,0.215014279595539,0.0369802817568306,0,0.686850392729384,0.0486049847059334,0.0388660788625852,0.276689276558066,0.888545445650618,0.156114390278032,0.0822025881819585,0.0523818226903348,0.0855116626956115,0.117241446129315
"31",0.307997149839636,2.44694467256759,0.297818216246071,0.559184774469907,0.109588145412296,1.36044782307115,0.12065377341953,0.446893296576588,0.235295236499834,0.570597824339421,0.60504153025024,0.146916697188987,0.820125952179041,0.796191938748663,0.108124376204891,2.45864320514644,0.743881346349183,1.79440150569964,3.25261798994637,2.94433579385631,0.258766922601342,0.363497218333369,0.133467714255773,1.38804029077759,0.58961117282414,0.123755126939959,0.178429001350559,0.289651790423323,0.124447332632321,0.686850392729384,0,0.155654263596201,0.137517335164513,0.294292731092556,0.705026611466516,0.570386689843502,0.246877328762441,0.143557355608016,0.276038965310188,0.357495930342773
"32",0.0400615320814416,0.526145401763735,0.0369058797058788,0.0457010025148803,0.297920127391458,0.0764430093198204,0.148296261550387,0.360756643504817,0.150635751419863,0.138781264622921,0.0522847810416727,0.020982988730854,0.0355925787104496,0.0771720249763288,0.0421978354730872,0.133153247659272,0.123126569343048,0.217948347419051,2.43340749758814,0.19790887799283,0.0310567580138906,0.0526103049727807,0.0376759095610669,0.113366132044227,0.0339293973212132,0.0856912067702711,0.73126288852816,0.0299328530457299,0.149428617606769,0.0486049847059334,0.155654263596201,0,0.0788244139272307,0.0311821533195822,0.0423503851845931,0.138778850862762,0.0348475832124832,0.0699155599037751,0.051229618710469,0.0682688575460256
"33",0.0295658032880269,0.370344371517983,0.0286125748556325,0.0363659663217325,0.0482228216481507,0.0663243532663631,0.109931688597763,0.132614836876067,0.0632149258206076,0.103983296009024,0.0443342637264363,0.0186780066948311,0.0305642382457952,0.0792747704552879,0.114673344920284,0.118329517459953,0.109697294832198,0.162763051482696,3.94812781022573,0.159030692952232,0.0284645663546021,0.0468688612577871,0.0638637771860055,0.103653300074206,0.0278278512628128,0.0387933859772777,0.103463216640257,0.0236610921621355,0.0694349667916927,0.0388660788625852,0.137517335164513,0.0788244139272307,0,0.0237779253140843,0.0341328628887281,0.105374649641973,0.031443257351747,0.0343428462924147,0.0363488628568008,0.0471684883595364
"34",0.332130198445027,0.445374281778398,0.163759098558421,0.330103205724445,0.0228123002420116,0.190172934048984,0.0227794928187601,0.0988955485219377,0.0555794582938929,0.0940644385845562,0.0656962987409343,0.0305076966123894,0.094657407459964,0.090270660535987,0.0176717891801251,0.282879894270406,0.0984349221448555,2.81355131806245,0.571846415191448,1.0234221041068,0.0464971651722538,0.0754936673065114,0.0205825145965839,0.128164301833657,0.136980512255635,0.0288087990650632,0.0352388694093019,0.168609057765721,0.0231626091847351,0.276689276558066,0.294292731092556,0.0311821533195822,0.0237779253140843,0,0.178416624918695,0.0929043051256763,0.0492107707163875,0.0366751586437017,0.0520285270968341,0.0730975205891143
"35",0.153227188834562,0.674801310555917,0.12915258270043,0.411601953383901,0.0304308753016969,0.371802065490469,0.0315913957863126,0.129649896321755,0.0704592744796527,0.144834059854879,0.123183684456425,0.0410324476093252,0.227878657695844,0.150270855344133,0.025869480646559,0.540514698592724,0.162900108685743,0.945467901764893,0.819212263636246,4.34200581096179,0.0671665070042659,0.10141765992068,0.030725338790451,0.237386580466165,0.52658925673095,0.0363196762592997,0.0480719694146216,0.140183910038996,0.0326001085045328,0.888545445650618,0.705026611466516,0.0423503851845931,0.0341328628887281,0.178416624918695,0,0.14345018047085,0.0673553993169557,0.0445489367748309,0.079368918176778,0.108010358343486
"36",0.113625426243354,4.80019953430466,0.0968748216989986,0.139091197054309,0.0925412550437617,0.229642906113141,0.0979670665311316,0.422130180341188,0.195743236137036,11.4552187109432,0.297122423821453,0.048464977533345,0.11293538105177,0.216666298625027,0.0731881990334606,0.399377252111277,1.01064101532294,0.628653748814599,2.92634655756272,0.640296328977765,0.0762548466209683,0.120910881139444,0.0772115260665285,0.571524267613095,0.10943359116218,0.0868490398723818,0.153658447867646,0.0831318102443168,0.131059907478707,0.156114390278032,0.570386689843502,0.138778850862762,0.105374649641973,0.0929043051256763,0.14345018047085,0,0.0808135148673448,0.104033098316836,0.35260326421773,0.388650319379645
"37",0.0581881107944649,0.337454800491511,0.0765009778587781,0.0833046727531942,0.0252922024838129,0.189352284716526,0.0282222025508567,0.0934034641998542,0.0514747438940641,0.0808494231841905,0.0514368829502649,0.606400565495873,0.0744540256330461,0.16814315501133,0.02512556268851,0.340966258306071,0.0915440546173121,0.327280591698629,0.692276308386606,0.335972950695714,0.302885330616805,1.501999422161,0.0318367607036847,0.117527104851862,0.0616048148261576,0.0318299626554899,0.0407404684167073,0.0627433700154534,0.0254162931281322,0.0822025881819585,0.246877328762441,0.0348475832124832,0.031443257351747,0.0492107707163874,0.0673553993169556,0.0808135148673448,0,0.0332881092407012,0.0364467494431223,0.0488856854206454
"38",0.0502925345431339,0.469588948921796,0.0434977768568117,0.0502505291294035,0.0589095750931647,0.0751316546309172,0.0408213230071607,0.329169472224883,0.319906031415012,0.105555487475035,0.0454855278590834,0.020371638922687,0.0350628758509753,0.0637142095949422,0.022431651646492,0.127130815682471,0.0919384260527378,0.26714640128992,0.885476256885921,0.211499067191093,0.0291628070816951,0.0510100668438348,0.0230923885299419,0.0929763908273697,0.0353172127673803,0.108252499859934,0.0742394796464372,0.0338943029469867,0.0416029851196047,0.0523818226903348,0.143557355608016,0.0699155599037751,0.0343428462924147,0.0366751586437017,0.0445489367748309,0.104033098316836,0.0332881092407012,0,0.0489757616020366,0.0692882385999887
"39",0.0640069601405773,4.25413716304426,0.0502123955436939,0.0749390281870433,0.0357758269178571,0.111851888821769,0.035170783973081,0.176390810288147,0.0875546061880836,0.376257186083064,0.142685707521489,0.0220058876905224,0.0562143699605613,0.090618899867407,0.025610700841446,0.189674510400614,0.255023863204917,0.353486057897565,0.962518699194,0.34942372205894,0.0343919925610476,0.0548227752043139,0.0278651556607247,0.229228393159048,0.05801775942531,0.0373576233599301,0.0563700718440581,0.0433989248499628,0.0429206759795219,0.0855116626956115,0.276038965310188,0.051229618710469,0.0363488628568008,0.0520285270968341,0.079368918176778,0.35260326421773,0.0364467494431224,0.0489757616020366,0,0.80208066324928
"40",0.0911153857674939,3.67692958059607,0.0697012132898232,0.103163398444062,0.0481488128766981,0.149330365328533,0.0463120297639968,0.243366810031549,0.122679231262893,0.411050685332039,0.16821508149123,0.0295815762464751,0.0749246847505175,0.117753427942219,0.0331012050753595,0.251609338591611,0.292815984349158,0.500957916881286,1.2448226923609,0.477738108502512,0.0459237865354297,0.0736943412391869,0.0359759121286539,0.276934995775914,0.0785850238191469,0.0513647662142322,0.074879180431062,0.0599215771720154,0.0559073020536358,0.117241446129315,0.357495930342773,0.0682688575460256,0.0471684883595364,0.0730975205891143,0.108010358343486,0.388650319379645,0.0488856854206454,0.0692882385999887,0.80208066324928,0
